TEI,AI,IPI,TI,TLI,FTI,threshold,value,statechange,feedback,timestamp,attentionValue,activity,level,marker,result_1,result_2
1.8480720780194388,69.23451389431384,71.48643030139388,99.80779344239556,1.0537129182064324,-99.06989373228186,130.85942934875385,122.67228640717337,true,true,1671727481669,0,digits,af,submit_answer,3,1
2.684165140082205,60.83637640146162,76.86584879187404,89.55858781426856,0.9042945180646365,-105.68377810125608,138.30730742906871,160.65094167001337,false,false,1671727481883,0,digits,af,submit_answer,3,1
3.0071311473636517,67.29415283125263,74.407772825151,112.63695245986867,1.1378523465130892,-90.66981070951962,144.61261037931044,163.5285192300356,true,false,1671727482108,0,digits,af,submit_answer,3,1
-5.821413514213262,80.20181926092832,83.36502483145938,131.11442996031158,1.2438644534004493,-81.36317071015844,150.0494940268455,166.36014496945074,true,false,1671727482292,0,digits,af,submit_answer,3,1
8.277654016370185,72.49541086305246,76.96528040693832,130.14387969579505,1.3243731237023366,-81.65853368045006,154.53342731780634,167.98522719068887,true,false,1671727482510,0,digits,af,submit_answer,3,1
2.121451304867973,86.0148522106477,63.501237521162096,108.5032742316899,1.1925631525440565,-92.41593697902802,154.85273607853486,155.81066236072047,true,false,1671727482717,0,digits,af,submit_answer,3,1
1.6453970862100913,75.86637811688621,54.35422831333906,116.23984194310731,1.4654794863558938,-89.6861919089863,152.02142207472446,143.52748006329327,false,true,1671727482953,0,digits,af,submit_answer,3,1
1.90342316766853,79.82636856708608,60.58367923319266,111.94447220128379,1.3510103342436406,-91.70405165562568,147.29889604045155,133.1313179376328,true,true,1671727483131,0,digits,af,submit_answer,3,1
1.6172516093702536,82.73119321562265,72.65932410929074,103.5942660166397,1.1049677989361872,-96.1879975803697,143.07565536320737,130.4059333314748,true,true,1671727483355,0,digits,af,submit_answer,3,1
1.229606578495251,69.65843608305943,60.65770583678909,95.39271521092459,1.0926706739524805,-101.46762400642729,136.61379756020105,117.2282241511821,true,true,1671727483570,0,digits,af,submit_answer,3,1
1.3778224045084386,74.90031730757265,29.80512933178884,88.46001155620192,1.0549525750594726,-106.25889544209912,130.63504055380648,112.69876953462276,true,true,1671727483808,0,digits,af,submit_answer,3,1
1.4005503679680658,71.09850059717735,55.077033819744585,75.83151160778976,0.884919254260726,-105.34402412786437,129.53872239196798,126.2497679064525,true,true,1671727483996,0,digits,af,submit_answer,3,1
1.6826396979769378,73.34284260881273,59.205502247703194,88.71769055790581,1.0854815918308613,-104.04527370200387,133.54863715799263,145.57838145606655,false,false,1671727484261,0,digits,af,submit_answer,3,1
2.5575584307274273,80.44074125834717,71.21028231494718,102.35602129779052,1.0885428697761328,-97.8601504463978,136.1042064116499,143.77091417262173,true,false,1671727484429,0,digits,af,submit_answer,3,1
1.9344043697961766,80.8408452157746,76.68115526260316,100.20033472974856,0.9846379085566089,-98.32261597606492,128.79162333164206,106.85387409161851,false,true,1671727484671,0,digits,af,submit_answer,3,1
1.2827926159506058,73.85491945265055,69.10626010141479,99.35822004755548,1.0495183956708445,-99.3563644662032,124.37980318712991,111.14434275359346,true,true,1671727484892,0,digits,af,submit_answer,3,1
1.5110613775166994,74.7911308400303,70.29474962368592,96.12607797175531,1.0413391700064762,-101.7396656715686,124.742438399002,125.83034403461826,false,false,1671727485095,0,digits,af,submit_answer,3,1
1.9763621167298777,80.80245732393408,63.850761969719194,102.29536734617417,1.079354310257758,-95.37027065125017,131.68056111451125,152.4949292610391,true,false,1671727485291,0,digits,af,submit_answer,3,1
4.936501692079857,76.2668007598046,67.28215466002779,122.29657182200913,1.3151071520003612,-85.08984366739308,138.0448970894049,157.13790501408587,true,false,1671727485516,0,digits,af,submit_answer,3,1
-9.111642467951663,83.52146422583253,63.29904338405052,127.82068349959445,1.4172995618800794,-82.27328696361178,141.69335452700767,152.63872683981594,true,false,1671727485748,0,digits,af,submit_answer,3,1
4.130265766200476,73.27407304300525,62.01350783775229,124.16662002103003,1.3834326529084109,-85.96573640445129,143.8571394549166,150.3484942386433,true,false,1671727485938,0,digits,af,submit_answer,3,1
2.299951013365511,77.6321992949207,70.67803562017639,107.09474713582426,1.2322793712956512,-96.20353616071915,139.00550426587336,124.45059869874368,false,true,1671727486170,0,digits,af,submit_answer,3,1
9.167359019077109,81.42538896620667,78.21283987764258,116.8183250123329,1.1534277996340225,-88.95335763584356,140.56217167260874,145.23217389281493,false,false,1671727486372,0,digits,af,submit_answer,3,1
43.739748661643,86.04812345170329,76.62347433228581,125.1483266264076,1.2581124387774345,-84.05575962991223,143.00353979475744,150.32764416120364,true,false,1671727486627,0,digits,af,submit_answer,3,1
3.2754435986024473,76.11708085478475,73.79207234733417,123.7057327258716,1.3074580443119759,-85.60717805367918,144.76415949215857,150.04601858436197,true,false,1671727486839,0,digits,af,submit_answer,3,1
20.11042459762894,87.20100712325996,75.60758227295621,111.9297124508949,1.0786743264721261,-92.81571367281276,145.782094457212,148.83589935237228,true,false,1671727487017,0,digits,af,submit_answer,3,1
-7.367871608212701,87.34763565834952,82.7912346892068,115.66390137969995,1.102511767651882,-91.41306411942962,147.1507051219417,151.25653711613083,true,false,1671727487235,0,digits,af,submit_answer,3,1
-29.453671872512064,91.78868518873563,76.81312824259338,114.02905328217749,1.1762508123661772,-91.76359505901397,149.76344971183724,157.60168348152382,true,false,1671727487484,0,digits,af,submit_answer,3,1
-7.164102720085726,92.46870954111898,80.75228504702321,95.51651367682214,0.9481697248686664,-104.0013358239635,155.9377382495761,174.4606038627927,true,false,1671727487664,0,digits,af,submit_answer,3,1
3.042081909304019,84.33268968556574,84.87266318002831,107.26924560427476,1.0752443199827573,-97.1049705318645,155.132878874957,152.71830075109966,false,true,1671727487906,0,digits,af,submit_answer,3,1
